Date_of_publication,Municipality_name,Total_reported,Deceased
2020-05-01,Westland,0,0
2020-05-02,Westland,1,0
2020-05-03,Westland,1,0
2020-05-04,Westland,0,0
2020-05-05,Westland,0,0
2020-05-06,Westland,1,0
2020-05-07,Westland,1,0
2020-05-08,Westland,0,0
2020-05-09,Westland,0,0
2020-05-10,Westland,0,0
2020-05-11,Westland,1,0
2020-05-12,Westland,1,0
2020-05-13,Westland,4,0
2020-05-14,Westland,0,1
2020-05-15,Westland,1,0
2020-05-16,Westland,0,0
2020-05-17,Westland,1,0
2020-05-18,Westland,1,0
2020-05-19,Westland,0,1
2020-05-20,Westland,1,1
2020-05-21,Westland,0,0
2020-05-22,Westland,0,0
2020-05-23,Westland,1,0
2020-05-24,Westland,0,0
2020-05-25,Westland,2,0
2020-05-26,Westland,1,0
2020-05-27,Westland,0,0
2020-05-28,Westland,0,0
2020-05-29,Westland,2,0
2020-05-30,Westland,3,1
2020-05-31,Westland,0,0
2020-05-01,Westvoorne,0,0
2020-05-02,Westvoorne,1,0
2020-05-03,Westvoorne,0,0
2020-05-04,Westvoorne,0,0
2020-05-05,Westvoorne,0,0
2020-05-06,Westvoorne,0,0
2020-05-07,Westvoorne,0,0
2020-05-08,Westvoorne,0,0
2020-05-09,Westvoorne,0,0
2020-05-10,Westvoorne,0,0
2020-05-11,Westvoorne,0,0
2020-05-12,Westvoorne,0,0
2020-05-13,Westvoorne,0,0
2020-05-14,Westvoorne,0,0
2020-05-15,Westvoorne,0,0
2020-05-16,Westvoorne,0,0
2020-05-17,Westvoorne,0,0
2020-05-18,Westvoorne,0,0
2020-05-19,Westvoorne,0,0
2020-05-20,Westvoorne,0,0
2020-05-21,Westvoorne,0,0
2020-05-22,Westvoorne,0,0
2020-05-23,Westvoorne,0,0
2020-05-24,Westvoorne,0,0
2020-05-25,Westvoorne,0,0
2020-05-26,Westvoorne,0,0
2020-05-27,Westvoorne,0,0
2020-05-28,Westvoorne,0,0
2020-05-29,Westvoorne,0,0
2020-05-30,Westvoorne,0,0
2020-05-31,Westvoorne,0,0
2020-05-01,Zoetermeer,1,0
2020-05-02,Zoetermeer,3,0
2020-05-03,Zoetermeer,2,0
2020-05-04,Zoetermeer,0,0
2020-05-05,Zoetermeer,0,1
2020-05-06,Zoetermeer,1,0
2020-05-07,Zoetermeer,3,0
2020-05-08,Zoetermeer,1,1
2020-05-09,Zoetermeer,3,0
2020-05-10,Zoetermeer,1,0
2020-05-11,Zoetermeer,1,0
2020-05-12,Zoetermeer,1,0
2020-05-13,Zoetermeer,0,0
2020-05-14,Zoetermeer,0,0
2020-05-15,Zoetermeer,0,0
2020-05-16,Zoetermeer,2,0
2020-05-17,Zoetermeer,0,0
2020-05-18,Zoetermeer,0,0
2020-05-19,Zoetermeer,0,0
2020-05-20,Zoetermeer,0,0
2020-05-21,Zoetermeer,0,0
2020-05-22,Zoetermeer,2,0
2020-05-23,Zoetermeer,1,0
2020-05-24,Zoetermeer,0,0
2020-05-25,Zoetermeer,0,0
2020-05-26,Zoetermeer,1,0
2020-05-27,Zoetermeer,0,0
2020-05-28,Zoetermeer,0,0
2020-05-29,Zoetermeer,0,0
2020-05-30,Zoetermeer,1,0
2020-05-31,Zoetermeer,0,0
2020-05-01,Zoeterwoude,0,0
2020-05-02,Zoeterwoude,0,0
2020-05-03,Zoeterwoude,0,0
2020-05-04,Zoeterwoude,0,0
2020-05-05,Zoeterwoude,0,0
2020-05-06,Zoeterwoude,0,0
2020-05-07,Zoeterwoude,0,0
2020-05-08,Zoeterwoude,1,0
2020-05-09,Zoeterwoude,0,0
2020-05-10,Zoeterwoude,0,0
2020-05-11,Zoeterwoude,1,0
2020-05-12,Zoeterwoude,0,0
2020-05-13,Zoeterwoude,0,0
2020-05-14,Zoeterwoude,0,0
2020-05-15,Zoeterwoude,0,1
2020-05-16,Zoeterwoude,0,0
2020-05-17,Zoeterwoude,0,0
2020-05-18,Zoeterwoude,0,0
2020-05-19,Zoeterwoude,0,0
2020-05-20,Zoeterwoude,0,0
2020-05-21,Zoeterwoude,1,0
2020-05-22,Zoeterwoude,0,0
2020-05-23,Zoeterwoude,0,0
2020-05-24,Zoeterwoude,0,0
2020-05-25,Zoeterwoude,0,0
2020-05-26,Zoeterwoude,0,0
2020-05-27,Zoeterwoude,0,0
2020-05-28,Zoeterwoude,0,0
2020-05-29,Zoeterwoude,0,0
2020-05-30,Zoeterwoude,0,0
2020-05-31,Zoeterwoude,1,0
2020-05-01,Zuidplas,0,1
2020-05-02,Zuidplas,0,2
2020-05-03,Zuidplas,0,0
2020-05-04,Zuidplas,3,0
2020-05-05,Zuidplas,0,0
2020-05-06,Zuidplas,1,0
2020-05-07,Zuidplas,0,0
2020-05-08,Zuidplas,2,0
2020-05-09,Zuidplas,0,0
2020-05-10,Zuidplas,0,0
2020-05-11,Zuidplas,0,0
2020-05-12,Zuidplas,0,0
2020-05-13,Zuidplas,1,0
2020-05-14,Zuidplas,1,0
2020-05-15,Zuidplas,0,0
2020-05-16,Zuidplas,0,0
2020-05-17,Zuidplas,0,0
2020-05-18,Zuidplas,0,0
2020-05-19,Zuidplas,0,0
2020-05-20,Zuidplas,0,1
2020-05-21,Zuidplas,0,0
2020-05-22,Zuidplas,0,0
2020-05-23,Zuidplas,0,0
2020-05-24,Zuidplas,0,0
2020-05-25,Zuidplas,0,0
2020-05-26,Zuidplas,0,0
2020-05-27,Zuidplas,2,0
2020-05-28,Zuidplas,0,0
2020-05-29,Zuidplas,0,0
2020-05-30,Zuidplas,0,0
2020-05-31,Zuidplas,0,0
2020-05-01,Zwijndrecht,5,0
2020-05-02,Zwijndrecht,1,4
2020-05-03,Zwijndrecht,3,0
2020-05-04,Zwijndrecht,0,0
2020-05-05,Zwijndrecht,0,2
2020-05-06,Zwijndrecht,3,0
2020-05-07,Zwijndrecht,1,0
2020-05-08,Zwijndrecht,1,0
2020-05-09,Zwijndrecht,3,0
2020-05-10,Zwijndrecht,1,0
2020-05-11,Zwijndrecht,3,0
2020-05-12,Zwijndrecht,2,0
2020-05-13,Zwijndrecht,0,0
2020-05-14,Zwijndrecht,1,0
2020-05-15,Zwijndrecht,1,0
2020-05-16,Zwijndrecht,0,0
2020-05-17,Zwijndrecht,5,0
2020-05-18,Zwijndrecht,0,0
2020-05-19,Zwijndrecht,1,0
2020-05-20,Zwijndrecht,2,1
2020-05-21,Zwijndrecht,0,0
2020-05-22,Zwijndrecht,1,0
2020-05-23,Zwijndrecht,0,0
2020-05-24,Zwijndrecht,0,0
2020-05-25,Zwijndrecht,1,0
2020-05-26,Zwijndrecht,0,0
2020-05-27,Zwijndrecht,0,0
2020-05-28,Zwijndrecht,1,0
2020-05-29,Zwijndrecht,0,8
2020-05-30,Zwijndrecht,0,0
2020-05-31,Zwijndrecht,1,0
