Date_of_publication,Municipality_name,Total_reported,Deceased
2020-12-28,Wassenaar,10,0
2020-12-28,Zoetermeer,32,1
2020-12-28,Zoeterwoude,4,0
2020-12-28,Zwijndrecht,21,0
2020-12-28,Teylingen,30,0
2020-12-28,Lansingerland,26,0
2020-12-28,Westland,50,0
2020-12-28,Midden-Delfland,3,0
2020-12-28,Kaag en Braassem,14,0
2020-12-28,Zuidplas,15,0
2020-12-28,Bodegraven-Reeuwijk,21,0
2020-12-28,Leidschendam-Voorburg,27,0
2020-12-28,Goeree-Overflakkee,15,0
2020-12-28,Pijnacker-Nootdorp,21,0
2020-12-28,Nissewaard,26,1
2020-12-28,Krimpenerwaard,28,1
2020-12-28,Hoeksche Waard,34,0
2020-12-28,Molenlanden,28,0
2020-12-29,Alblasserdam,11,1
2020-12-29,Alphen aan den Rijn,61,2
2020-12-29,Barendrecht,19,0
2020-12-29,Brielle,1,0
2020-12-29,Capelle aan den IJssel,28,0
2020-12-29,Delft,46,0
2020-12-29,Dordrecht,30,4
2020-12-29,Gorinchem,28,0
2020-12-29,Gouda,37,4
2020-12-29,'s-Gravenhage,198,6
2020-12-29,Hardinxveld-Giessendam,15,0
2020-12-29,Hellevoetsluis,10,0
2020-12-29,Hendrik-Ido-Ambacht,8,0
2020-12-29,Hillegom,13,0
2020-12-29,Katwijk,62,0
2020-12-29,Krimpen aan den IJssel,25,2
2020-12-29,Leiden,45,2
2020-12-29,Leiderdorp,12,2
2020-12-29,Lisse,10,1
2020-12-29,Maassluis,17,2
2020-12-29,Nieuwkoop,11,0
2020-12-29,Noordwijk,30,0
2020-12-29,Oegstgeest,8,2
2020-12-29,Papendrecht,11,1
2020-12-29,Ridderkerk,16,0
2020-12-29,Rotterdam,186,5
2020-12-29,Rijswijk,18,1
2020-12-29,Schiedam,31,1
2020-12-29,Sliedrecht,13,2
2020-12-29,Albrandswaard,15,0
2020-12-29,Westvoorne,6,1
2020-12-29,Vlaardingen,29,0
2020-12-29,Voorschoten,5,0
2020-12-29,Waddinxveen,21,0
2020-12-29,Wassenaar,4,0
2020-12-29,Zoetermeer,31,0
2020-12-29,Zoeterwoude,1,0
2020-12-29,Zwijndrecht,15,0
2020-12-29,Teylingen,14,1
2020-12-29,Lansingerland,36,0
2020-12-29,Westland,53,0
2020-12-29,Midden-Delfland,6,1
2020-12-29,Kaag en Braassem,17,0
2020-12-29,Zuidplas,31,0
2020-12-29,Bodegraven-Reeuwijk,26,2
2020-12-29,Leidschendam-Voorburg,38,1
2020-12-29,Goeree-Overflakkee,17,0
2020-12-29,Pijnacker-Nootdorp,27,2
2020-12-29,Nissewaard,15,0
2020-12-29,Krimpenerwaard,40,0
2020-12-29,Hoeksche Waard,24,0
2020-12-29,Molenlanden,24,2
2020-12-30,Alblasserdam,14,0
2020-12-30,Alphen aan den Rijn,69,1
2020-12-30,Barendrecht,35,0
2020-12-30,Brielle,3,2
2020-12-30,Capelle aan den IJssel,34,0
2020-12-30,Delft,35,0
2020-12-30,Dordrecht,78,0
2020-12-30,Gorinchem,21,0
2020-12-30,Gouda,36,1
2020-12-30,'s-Gravenhage,222,8
2020-12-30,Hardinxveld-Giessendam,18,0
2020-12-30,Hellevoetsluis,29,0
2020-12-30,Hendrik-Ido-Ambacht,30,0
2020-12-30,Hillegom,12,0
2020-12-30,Katwijk,80,0
2020-12-30,Krimpen aan den IJssel,11,0
2020-12-30,Leiden,39,0
2020-12-30,Leiderdorp,7,0
2020-12-30,Lisse,30,0
2020-12-30,Maassluis,17,0
2020-12-30,Nieuwkoop,26,0
2020-12-30,Noordwijk,29,0
2020-12-30,Oegstgeest,11,0
2020-12-30,Papendrecht,14,0
2020-12-30,Ridderkerk,29,0
2020-12-30,Rotterdam,233,7
2020-12-30,Rijswijk,24,1
2020-12-30,Schiedam,25,0
2020-12-30,Sliedrecht,24,0
2020-12-30,Albrandswaard,20,0
2020-12-30,Westvoorne,5,0
2020-12-30,Vlaardingen,37,0
2020-12-30,Voorschoten,10,1
2020-12-30,Waddinxveen,14,1
2020-12-30,Wassenaar,11,0
2020-12-30,Zoetermeer,78,1
2020-12-30,Zoeterwoude,8,0
2020-12-30,Zwijndrecht,43,0
2020-12-30,Teylingen,16,1
2020-12-30,Lansingerland,42,0
2020-12-30,Westland,82,1
2020-12-30,Midden-Delfland,10,0
2020-12-30,Kaag en Braassem,9,0
2020-12-30,Zuidplas,27,0
2020-12-30,Bodegraven-Reeuwijk,30,0
2020-12-30,Leidschendam-Voorburg,44,0
2020-12-30,Goeree-Overflakkee,30,0
2020-12-30,Pijnacker-Nootdorp,29,0
2020-12-30,Nissewaard,45,0
2020-12-30,Krimpenerwaard,34,0
2020-12-30,Hoeksche Waard,44,0
2020-12-30,Molenlanden,40,0
2020-12-31,Alblasserdam,14,0
2020-12-31,Alphen aan den Rijn,63,0
2020-12-31,Barendrecht,29,0
2020-12-31,Brielle,6,0
2020-12-31,Capelle aan den IJssel,38,0
2020-12-31,Delft,45,0
2020-12-31,Dordrecht,70,0
2020-12-31,Gorinchem,22,0
2020-12-31,Gouda,38,1
2020-12-31,'s-Gravenhage,183,1
2020-12-31,Hardinxveld-Giessendam,17,0
2020-12-31,Hellevoetsluis,29,0
2020-12-31,Hendrik-Ido-Ambacht,16,0
2020-12-31,Hillegom,5,0
2020-12-31,Katwijk,57,2
2020-12-31,Krimpen aan den IJssel,24,1
2020-12-31,Leiden,60,0
2020-12-31,Leiderdorp,6,0
2020-12-31,Lisse,18,2
2020-12-31,Maassluis,13,0
2020-12-31,Nieuwkoop,19,0
2020-12-31,Noordwijk,22,2
2020-12-31,Oegstgeest,17,1
2020-12-31,Papendrecht,15,0
2020-12-31,Ridderkerk,29,0
2020-12-31,Rotterdam,268,0
2020-12-31,Rijswijk,18,1
2020-12-31,Schiedam,39,1
2020-12-31,Sliedrecht,29,0
2020-12-31,Albrandswaard,25,0
2020-12-31,Westvoorne,12,0
2020-12-31,Vlaardingen,28,0
2020-12-31,Voorschoten,8,0
2020-12-31,Waddinxveen,10,0
2020-12-31,Wassenaar,13,3
2020-12-31,Zoetermeer,41,2
2020-12-31,Zoeterwoude,2,0
2020-12-31,Zwijndrecht,32,0
2020-12-31,Teylingen,31,0
2020-12-31,Lansingerland,39,0
2020-12-31,Westland,79,1
2020-12-31,Midden-Delfland,14,0
2020-12-31,Kaag en Braassem,15,0
2020-12-31,Zuidplas,14,0
2020-12-31,Bodegraven-Reeuwijk,14,0
2020-12-31,Leidschendam-Voorburg,31,1
2020-12-31,Goeree-Overflakkee,26,0
2020-12-31,Pijnacker-Nootdorp,21,1
2020-12-31,Nissewaard,52,0
2020-12-31,Krimpenerwaard,53,0
2020-12-31,Hoeksche Waard,49,1
2020-12-31,Molenlanden,25,0
