Date_of_publication,Municipality_name,Total_reported,Deceased
2021-07-07,Voorschoten,3,0
2021-07-07,Waddinxveen,10,0
2021-07-07,Wassenaar,13,0
2021-07-07,Zoetermeer,16,0
2021-07-07,Zoeterwoude,2,0
2021-07-07,Zwijndrecht,4,0
2021-07-07,Teylingen,10,0
2021-07-07,Lansingerland,18,0
2021-07-07,Westland,10,0
2021-07-07,Midden-Delfland,2,0
2021-07-07,Kaag en Braassem,5,0
2021-07-07,Zuidplas,23,0
2021-07-07,Bodegraven-Reeuwijk,6,0
2021-07-07,Leidschendam-Voorburg,17,0
2021-07-07,Goeree-Overflakkee,14,1
2021-07-07,Pijnacker-Nootdorp,8,0
2021-07-07,Nissewaard,8,0
2021-07-07,Krimpenerwaard,15,0
2021-07-07,Hoeksche Waard,16,0
2021-07-07,Molenlanden,2,0
2021-07-08,Alblasserdam,0,0
2021-07-08,Alphen aan den Rijn,35,0
2021-07-08,Barendrecht,23,0
2021-07-08,Brielle,2,0
2021-07-08,Capelle aan den IJssel,13,0
2021-07-08,Delft,50,0
2021-07-08,Dordrecht,10,0
2021-07-08,Gorinchem,5,0
2021-07-08,Gouda,18,0
2021-07-08,'s-Gravenhage,140,0
2021-07-08,Hardinxveld-Giessendam,6,0
2021-07-08,Hellevoetsluis,5,0
2021-07-08,Hendrik-Ido-Ambacht,3,0
2021-07-08,Hillegom,6,0
2021-07-08,Katwijk,21,0
2021-07-08,Krimpen aan den IJssel,11,0
2021-07-08,Leiden,132,0
2021-07-08,Leiderdorp,11,0
2021-07-08,Lisse,11,0
2021-07-08,Maassluis,4,0
2021-07-08,Nieuwkoop,2,0
2021-07-08,Noordwijk,58,0
2021-07-08,Oegstgeest,12,0
2021-07-08,Papendrecht,1,0
2021-07-08,Ridderkerk,9,0
2021-07-08,Rotterdam,422,0
2021-07-08,Rijswijk,8,0
2021-07-08,Schiedam,16,0
2021-07-08,Sliedrecht,2,0
2021-07-08,Albrandswaard,8,0
2021-07-08,Westvoorne,1,0
2021-07-08,Vlaardingen,17,0
2021-07-08,Voorschoten,15,0
2021-07-08,Waddinxveen,1,0
2021-07-08,Wassenaar,4,0
2021-07-08,Zoetermeer,20,0
2021-07-08,Zoeterwoude,3,0
2021-07-08,Zwijndrecht,8,0
2021-07-08,Teylingen,32,0
2021-07-08,Lansingerland,10,0
2021-07-08,Westland,17,0
2021-07-08,Midden-Delfland,1,0
2021-07-08,Kaag en Braassem,8,0
2021-07-08,Zuidplas,18,0
2021-07-08,Bodegraven-Reeuwijk,7,0
2021-07-08,Leidschendam-Voorburg,16,0
2021-07-08,Goeree-Overflakkee,13,0
2021-07-08,Pijnacker-Nootdorp,21,0
2021-07-08,Nissewaard,9,0
2021-07-08,Krimpenerwaard,5,0
2021-07-08,Hoeksche Waard,12,0
2021-07-08,Molenlanden,2,0
2021-07-09,Alblasserdam,8,0
2021-07-09,Alphen aan den Rijn,39,0
2021-07-09,Barendrecht,23,0
2021-07-09,Brielle,2,0
2021-07-09,Capelle aan den IJssel,33,0
2021-07-09,Delft,81,0
2021-07-09,Dordrecht,26,0
2021-07-09,Gorinchem,6,0
2021-07-09,Gouda,24,0
2021-07-09,'s-Gravenhage,178,1
2021-07-09,Hardinxveld-Giessendam,2,0
2021-07-09,Hellevoetsluis,11,0
2021-07-09,Hendrik-Ido-Ambacht,7,0
2021-07-09,Hillegom,6,0
