Date_of_publication,Municipality_name,Total_reported,Deceased
2020-07-02,Krimpen aan den IJssel,0,0
2020-07-03,Krimpen aan den IJssel,0,0
2020-07-04,Krimpen aan den IJssel,0,0
2020-07-05,Krimpen aan den IJssel,0,0
2020-07-06,Krimpen aan den IJssel,0,0
2020-07-07,Krimpen aan den IJssel,0,0
2020-07-08,Krimpen aan den IJssel,0,0
2020-07-09,Krimpen aan den IJssel,0,0
2020-07-10,Krimpen aan den IJssel,0,0
2020-07-11,Krimpen aan den IJssel,0,0
2020-07-12,Krimpen aan den IJssel,0,0
2020-07-13,Krimpen aan den IJssel,0,0
2020-07-14,Krimpen aan den IJssel,0,0
2020-07-15,Krimpen aan den IJssel,0,0
2020-07-16,Krimpen aan den IJssel,0,0
2020-07-17,Krimpen aan den IJssel,0,0
2020-07-18,Krimpen aan den IJssel,0,0
2020-07-19,Krimpen aan den IJssel,0,0
2020-07-20,Krimpen aan den IJssel,0,0
2020-07-21,Krimpen aan den IJssel,0,0
2020-07-22,Krimpen aan den IJssel,0,0
2020-07-23,Krimpen aan den IJssel,0,0
2020-07-24,Krimpen aan den IJssel,0,0
2020-07-25,Krimpen aan den IJssel,0,0
2020-07-26,Krimpen aan den IJssel,2,0
2020-07-27,Krimpen aan den IJssel,0,0
2020-07-28,Krimpen aan den IJssel,2,0
2020-07-29,Krimpen aan den IJssel,0,0
2020-07-30,Krimpen aan den IJssel,0,0
2020-07-31,Krimpen aan den IJssel,0,0
2020-07-01,Krimpenerwaard,0,0
2020-07-02,Krimpenerwaard,0,0
2020-07-03,Krimpenerwaard,0,0
2020-07-04,Krimpenerwaard,0,0
2020-07-05,Krimpenerwaard,1,0
2020-07-06,Krimpenerwaard,1,0
2020-07-07,Krimpenerwaard,0,0
2020-07-08,Krimpenerwaard,0,0
2020-07-09,Krimpenerwaard,0,0
2020-07-10,Krimpenerwaard,0,0
2020-07-11,Krimpenerwaard,2,0
2020-07-12,Krimpenerwaard,0,0
2020-07-13,Krimpenerwaard,0,0
2020-07-14,Krimpenerwaard,0,0
2020-07-15,Krimpenerwaard,0,0
2020-07-16,Krimpenerwaard,0,0
2020-07-17,Krimpenerwaard,0,0
2020-07-18,Krimpenerwaard,0,0
2020-07-19,Krimpenerwaard,0,0
2020-07-20,Krimpenerwaard,2,0
2020-07-21,Krimpenerwaard,0,0
2020-07-22,Krimpenerwaard,2,0
2020-07-23,Krimpenerwaard,1,0
2020-07-24,Krimpenerwaard,2,0
2020-07-25,Krimpenerwaard,1,0
2020-07-26,Krimpenerwaard,3,0
2020-07-27,Krimpenerwaard,0,0
2020-07-28,Krimpenerwaard,0,0
2020-07-29,Krimpenerwaard,3,0
