Date_of_publication,Municipality_name,Total_reported,Deceased
2020-04-25,Westvoorne,1,0
2020-04-26,Westvoorne,0,0
2020-04-27,Westvoorne,0,0
2020-04-28,Westvoorne,0,0
2020-04-29,Westvoorne,0,0
2020-04-30,Westvoorne,1,0
2020-04-01,Zoetermeer,10,0
2020-04-02,Zoetermeer,2,0
2020-04-03,Zoetermeer,1,1
2020-04-04,Zoetermeer,5,0
2020-04-05,Zoetermeer,5,0
2020-04-06,Zoetermeer,3,0
2020-04-07,Zoetermeer,0,0
2020-04-08,Zoetermeer,8,0
2020-04-09,Zoetermeer,4,0
2020-04-10,Zoetermeer,1,0
2020-04-11,Zoetermeer,5,1
2020-04-12,Zoetermeer,4,0
2020-04-13,Zoetermeer,19,0
2020-04-14,Zoetermeer,4,0
2020-04-15,Zoetermeer,7,1
2020-04-16,Zoetermeer,11,2
2020-04-17,Zoetermeer,1,1
2020-04-18,Zoetermeer,6,1
2020-04-19,Zoetermeer,11,0
2020-04-20,Zoetermeer,5,0
2020-04-21,Zoetermeer,3,0
2020-04-22,Zoetermeer,4,0
2020-04-23,Zoetermeer,5,1
2020-04-24,Zoetermeer,1,0
2020-04-25,Zoetermeer,4,0
2020-04-26,Zoetermeer,2,0
2020-04-27,Zoetermeer,0,0
2020-04-28,Zoetermeer,0,0
2020-04-29,Zoetermeer,1,0
2020-04-30,Zoetermeer,1,0
2020-04-01,Zoeterwoude,0,0
2020-04-02,Zoeterwoude,0,0
2020-04-03,Zoeterwoude,1,0
2020-04-04,Zoeterwoude,0,0
2020-04-05,Zoeterwoude,1,0
2020-04-06,Zoeterwoude,0,0
2020-04-07,Zoeterwoude,0,0
2020-04-08,Zoeterwoude,1,0
2020-04-09,Zoeterwoude,1,0
2020-04-10,Zoeterwoude,0,0
2020-04-11,Zoeterwoude,0,0
2020-04-12,Zoeterwoude,0,0
2020-04-13,Zoeterwoude,0,0
2020-04-14,Zoeterwoude,0,0
2020-04-15,Zoeterwoude,0,0
2020-04-16,Zoeterwoude,0,0
2020-04-17,Zoeterwoude,0,0
2020-04-18,Zoeterwoude,0,0
2020-04-19,Zoeterwoude,0,0
2020-04-20,Zoeterwoude,0,0
2020-04-21,Zoeterwoude,0,0
2020-04-22,Zoeterwoude,0,0
2020-04-23,Zoeterwoude,0,0
2020-04-24,Zoeterwoude,0,0
2020-04-25,Zoeterwoude,0,0
2020-04-26,Zoeterwoude,0,0
2020-04-27,Zoeterwoude,0,0
2020-04-28,Zoeterwoude,1,0
2020-04-29,Zoeterwoude,0,0
2020-04-30,Zoeterwoude,1,0
2020-04-01,Zuidplas,3,0
2020-04-02,Zuidplas,5,1
2020-04-03,Zuidplas,2,0
2020-04-04,Zuidplas,2,1
2020-04-05,Zuidplas,1,0
2020-04-06,Zuidplas,3,0
2020-04-07,Zuidplas,1,0
2020-04-08,Zuidplas,7,0
2020-04-09,Zuidplas,2,0
2020-04-10,Zuidplas,5,0
2020-04-11,Zuidplas,5,0
2020-04-12,Zuidplas,5,1
2020-04-13,Zuidplas,2,0
2020-04-14,Zuidplas,0,0
2020-04-15,Zuidplas,1,0
2020-04-16,Zuidplas,7,0
2020-04-17,Zuidplas,6,1
2020-04-18,Zuidplas,12,0
2020-04-19,Zuidplas,5,0
2020-04-20,Zuidplas,2,0
2020-04-21,Zuidplas,2,2
2020-04-22,Zuidplas,4,0
2020-04-23,Zuidplas,3,2
2020-04-24,Zuidplas,4,1
2020-04-25,Zuidplas,2,2
2020-04-26,Zuidplas,2,0
2020-04-27,Zuidplas,1,1
2020-04-28,Zuidplas,1,1
2020-04-29,Zuidplas,0,0
2020-04-30,Zuidplas,1,2
2020-04-01,Zwijndrecht,0,0
2020-04-02,Zwijndrecht,2,0
2020-04-03,Zwijndrecht,1,0
2020-04-04,Zwijndrecht,1,0
2020-04-05,Zwijndrecht,0,0
2020-04-06,Zwijndrecht,3,0
2020-04-07,Zwijndrecht,4,0
2020-04-08,Zwijndrecht,1,0
2020-04-09,Zwijndrecht,12,0
2020-04-10,Zwijndrecht,3,0
2020-04-11,Zwijndrecht,7,0
2020-04-12,Zwijndrecht,2,0
2020-04-13,Zwijndrecht,5,1
2020-04-14,Zwijndrecht,3,1
2020-04-15,Zwijndrecht,7,0
2020-04-16,Zwijndrecht,7,1
2020-04-17,Zwijndrecht,10,0
2020-04-18,Zwijndrecht,3,0
2020-04-19,Zwijndrecht,4,0
2020-04-20,Zwijndrecht,0,0
2020-04-21,Zwijndrecht,2,1
2020-04-22,Zwijndrecht,3,0
2020-04-23,Zwijndrecht,5,1
2020-04-24,Zwijndrecht,4,0
2020-04-25,Zwijndrecht,2,2
2020-04-26,Zwijndrecht,2,0
2020-04-27,Zwijndrecht,0,0
2020-04-28,Zwijndrecht,0,0
2020-04-29,Zwijndrecht,1,0
2020-04-30,Zwijndrecht,1,0
