Version;Date_of_report;Date_of_statistics;Security_region_code;Security_region_name;Tested_with_result;Tested_positive
4;2022-11-15 09:00:00;2022-10-03;VR20;Midden- en West-Brabant;321;230
4;2022-11-15 09:00:00;2022-10-04;VR20;Midden- en West-Brabant;336;221
4;2022-11-15 09:00:00;2022-10-05;VR20;Midden- en West-Brabant;367;255
4;2022-11-15 09:00:00;2022-10-06;VR20;Midden- en West-Brabant;331;210
4;2022-11-15 09:00:00;2022-10-07;VR20;Midden- en West-Brabant;321;226
4;2022-11-15 09:00:00;2022-10-08;VR20;Midden- en West-Brabant;254;182
4;2022-11-15 09:00:00;2022-10-09;VR20;Midden- en West-Brabant;126;93
4;2022-11-15 09:00:00;2022-10-10;VR20;Midden- en West-Brabant;326;217
4;2022-11-15 09:00:00;2022-10-11;VR20;Midden- en West-Brabant;300;191
4;2022-11-15 09:00:00;2022-10-12;VR20;Midden- en West-Brabant;340;220
4;2022-11-15 09:00:00;2022-10-13;VR20;Midden- en West-Brabant;306;208
4;2022-11-15 09:00:00;2022-10-14;VR20;Midden- en West-Brabant;311;218
4;2022-11-15 09:00:00;2022-10-15;VR20;Midden- en West-Brabant;265;197
4;2022-11-15 09:00:00;2022-10-16;VR20;Midden- en West-Brabant;110;86
4;2022-11-15 09:00:00;2022-10-17;VR20;Midden- en West-Brabant;325;210
4;2022-11-15 09:00:00;2022-10-18;VR20;Midden- en West-Brabant;240;152
4;2022-11-15 09:00:00;2022-10-19;VR20;Midden- en West-Brabant;283;186
4;2022-11-15 09:00:00;2022-10-20;VR20;Midden- en West-Brabant;191;130
4;2022-11-15 09:00:00;2022-10-21;VR20;Midden- en West-Brabant;212;156
4;2022-11-15 09:00:00;2022-10-22;VR20;Midden- en West-Brabant;134;84
4;2022-11-15 09:00:00;2022-10-23;VR20;Midden- en West-Brabant;69;46
4;2022-11-15 09:00:00;2022-10-24;VR20;Midden- en West-Brabant;229;146
4;2022-11-15 09:00:00;2022-10-25;VR20;Midden- en West-Brabant;171;113
4;2022-11-15 09:00:00;2022-10-26;VR20;Midden- en West-Brabant;155;97
4;2022-11-15 09:00:00;2022-10-27;VR20;Midden- en West-Brabant;151;102
4;2022-11-15 09:00:00;2022-10-28;VR20;Midden- en West-Brabant;101;63
4;2022-11-15 09:00:00;2022-10-29;VR20;Midden- en West-Brabant;87;53
4;2022-11-15 09:00:00;2022-10-30;VR20;Midden- en West-Brabant;54;37
4;2022-11-15 09:00:00;2022-10-31;VR20;Midden- en West-Brabant;136;87
4;2022-11-15 09:00:00;2022-11-01;VR20;Midden- en West-Brabant;136;70
4;2022-11-15 09:00:00;2022-11-02;VR20;Midden- en West-Brabant;96;49
4;2022-11-15 09:00:00;2022-11-03;VR20;Midden- en West-Brabant;110;73
4;2022-11-15 09:00:00;2022-11-04;VR20;Midden- en West-Brabant;74;36
4;2022-11-15 09:00:00;2022-11-05;VR20;Midden- en West-Brabant;52;36
4;2022-11-15 09:00:00;2022-11-06;VR20;Midden- en West-Brabant;39;26
4;2022-11-15 09:00:00;2022-11-07;VR20;Midden- en West-Brabant;95;55
4;2022-11-15 09:00:00;2022-11-08;VR20;Midden- en West-Brabant;84;43
4;2022-11-15 09:00:00;2022-11-09;VR20;Midden- en West-Brabant;76;44
4;2022-11-15 09:00:00;2022-11-10;VR20;Midden- en West-Brabant;62;30
4;2022-11-15 09:00:00;2022-11-11;VR20;Midden- en West-Brabant;64;37
4;2022-11-15 09:00:00;2022-11-12;VR20;Midden- en West-Brabant;44;17
4;2022-11-15 09:00:00;2022-11-13;VR20;Midden- en West-Brabant;25;10
4;2022-11-15 09:00:00;2021-10-04;VR21;Brabant-Noord;924;34
4;2022-11-15 09:00:00;2021-10-05;VR21;Brabant-Noord;993;72
4;2022-11-15 09:00:00;2021-10-06;VR21;Brabant-Noord;919;61
4;2022-11-15 09:00:00;2021-10-07;VR21;Brabant-Noord;851;85
4;2022-11-15 09:00:00;2021-10-08;VR21;Brabant-Noord;750;77
4;2022-11-15 09:00:00;2021-10-09;VR21;Brabant-Noord;610;94
4;2022-11-15 09:00:00;2021-10-10;VR21;Brabant-Noord;613;61
4;2022-11-15 09:00:00;2021-10-11;VR21;Brabant-Noord;1078;81
4;2022-11-15 09:00:00;2021-10-12;VR21;Brabant-Noord;1233;126
4;2022-11-15 09:00:00;2021-10-13;VR21;Brabant-Noord;1249;110
4;2022-11-15 09:00:00;2021-10-14;VR21;Brabant-Noord;1108;107
4;2022-11-15 09:00:00;2021-10-15;VR21;Brabant-Noord;1048;115
4;2022-11-15 09:00:00;2021-10-16;VR21;Brabant-Noord;781;115
4;2022-11-15 09:00:00;2021-10-17;VR21;Brabant-Noord;721;83
4;2022-11-15 09:00:00;2021-10-18;VR21;Brabant-Noord;1548;173
4;2022-11-15 09:00:00;2021-10-19;VR21;Brabant-Noord;1535;200
4;2022-11-15 09:00:00;2021-10-20;VR21;Brabant-Noord;1471;197
4;2022-11-15 09:00:00;2021-10-21;VR21;Brabant-Noord;1486;217
4;2022-11-15 09:00:00;2021-10-22;VR21;Brabant-Noord;1316;229
4;2022-11-15 09:00:00;2021-10-23;VR21;Brabant-Noord;1049;196
4;2022-11-15 09:00:00;2021-10-24;VR21;Brabant-Noord;973;183
4;2022-11-15 09:00:00;2021-10-25;VR21;Brabant-Noord;1638;256
4;2022-11-15 09:00:00;2021-10-26;VR21;Brabant-Noord;1672;310
4;2022-11-15 09:00:00;2021-10-27;VR21;Brabant-Noord;1725;280
4;2022-11-15 09:00:00;2021-10-28;VR21;Brabant-Noord;1570;274
4;2022-11-15 09:00:00;2021-10-29;VR21;Brabant-Noord;1644;342
4;2022-11-15 09:00:00;2021-10-30;VR21;Brabant-Noord;1533;314
4;2022-11-15 09:00:00;2021-10-31;VR21;Brabant-Noord;1506;319
4;2022-11-15 09:00:00;2021-11-01;VR21;Brabant-Noord;2248;365
4;2022-11-15 09:00:00;2021-11-02;VR21;Brabant-Noord;2433;358
4;2022-11-15 09:00:00;2021-11-03;VR21;Brabant-Noord;2487;390
4;2022-11-15 09:00:00;2021-11-04;VR21;Brabant-Noord;2362;395
4;2022-11-15 09:00:00;2021-11-05;VR21;Brabant-Noord;2543;440
4;2022-11-15 09:00:00;2021-11-06;VR21;Brabant-Noord;2409;482
4;2022-11-15 09:00:00;2021-11-07;VR21;Brabant-Noord;2022;336
4;2022-11-15 09:00:00;2021-11-08;VR21;Brabant-Noord;2984;447
4;2022-11-15 09:00:00;2021-11-09;VR21;Brabant-Noord;3218;547
4;2022-11-15 09:00:00;2021-11-10;VR21;Brabant-Noord;2989;529
4;2022-11-15 09:00:00;2021-11-11;VR21;Brabant-Noord;3019;586
4;2022-11-15 09:00:00;2021-11-12;VR21;Brabant-Noord;2931;613
4;2022-11-15 09:00:00;2021-11-13;VR21;Brabant-Noord;3185;727
4;2022-11-15 09:00:00;2021-11-14;VR21;Brabant-Noord;3221;720
4;2022-11-15 09:00:00;2021-11-15;VR21;Brabant-Noord;3097;651
4;2022-11-15 09:00:00;2021-11-16;VR21;Brabant-Noord;3713;737
4;2022-11-15 09:00:00;2021-11-17;VR21;Brabant-Noord;3563;831
4;2022-11-15 09:00:00;2021-11-18;VR21;Brabant-Noord;3473;894
4;2022-11-15 09:00:00;2021-11-19;VR21;Brabant-Noord;3446;862
4;2022-11-15 09:00:00;2021-11-20;VR21;Brabant-Noord;3759;943
4;2022-11-15 09:00:00;2021-11-21;VR21;Brabant-Noord;3749;932
4;2022-11-15 09:00:00;2021-11-22;VR21;Brabant-Noord;3410;830
4;2022-11-15 09:00:00;2021-11-23;VR21;Brabant-Noord;3775;759
4;2022-11-15 09:00:00;2021-11-24;VR21;Brabant-Noord;3797;773
4;2022-11-15 09:00:00;2021-11-25;VR21;Brabant-Noord;3727;804
4;2022-11-15 09:00:00;2021-11-26;VR21;Brabant-Noord;3466;794
4;2022-11-15 09:00:00;2021-11-27;VR21;Brabant-Noord;4083;1055
4;2022-11-15 09:00:00;2021-11-28;VR21;Brabant-Noord;3811;898
4;2022-11-15 09:00:00;2021-11-29;VR21;Brabant-Noord;3448;725
4;2022-11-15 09:00:00;2021-11-30;VR21;Brabant-Noord;3555;602
4;2022-11-15 09:00:00;2021-12-01;VR21;Brabant-Noord;3981;732
4;2022-11-15 09:00:00;2021-12-02;VR21;Brabant-Noord;3735;827
4;2022-11-15 09:00:00;2021-12-03;VR21;Brabant-Noord;3174;816
4;2022-11-15 09:00:00;2021-12-04;VR21;Brabant-Noord;3612;1007
4;2022-11-15 09:00:00;2021-12-05;VR21;Brabant-Noord;2763;785
4;2022-11-15 09:00:00;2021-12-06;VR21;Brabant-Noord;2962;644
4;2022-11-15 09:00:00;2021-12-07;VR21;Brabant-Noord;2990;747
4;2022-11-15 09:00:00;2021-12-08;VR21;Brabant-Noord;3155;658
4;2022-11-15 09:00:00;2021-12-09;VR21;Brabant-Noord;2626;542
4;2022-11-15 09:00:00;2021-12-10;VR21;Brabant-Noord;2547;616
4;2022-11-15 09:00:00;2021-12-11;VR21;Brabant-Noord;1866;440
4;2022-11-15 09:00:00;2021-12-12;VR21;Brabant-Noord;1848;402
4;2022-11-15 09:00:00;2021-12-13;VR21;Brabant-Noord;2297;494
4;2022-11-15 09:00:00;2021-12-14;VR21;Brabant-Noord;2034;483
4;2022-11-15 09:00:00;2021-12-15;VR21;Brabant-Noord;2274;530
4;2022-11-15 09:00:00;2021-12-16;VR21;Brabant-Noord;1814;407
4;2022-11-15 09:00:00;2021-12-17;VR21;Brabant-Noord;1738;432
4;2022-11-15 09:00:00;2021-12-18;VR21;Brabant-Noord;1605;419
4;2022-11-15 09:00:00;2021-12-19;VR21;Brabant-Noord;1702;386
4;2022-11-15 09:00:00;2021-12-20;VR21;Brabant-Noord;1864;370
4;2022-11-15 09:00:00;2021-12-21;VR21;Brabant-Noord;1769;373
4;2022-11-15 09:00:00;2021-12-22;VR21;Brabant-Noord;2161;430
4;2022-11-15 09:00:00;2021-12-23;VR21;Brabant-Noord;2195;470
4;2022-11-15 09:00:00;2021-12-24;VR21;Brabant-Noord;1818;360
4;2022-11-15 09:00:00;2021-12-25;VR21;Brabant-Noord;1209;394
4;2022-11-15 09:00:00;2021-12-26;VR21;Brabant-Noord;1173;357
4;2022-11-15 09:00:00;2021-12-27;VR21;Brabant-Noord;1569;480
4;2022-11-15 09:00:00;2021-12-28;VR21;Brabant-Noord;1706;483
4;2022-11-15 09:00:00;2021-12-29;VR21;Brabant-Noord;2161;571
4;2022-11-15 09:00:00;2021-12-30;VR21;Brabant-Noord;2915;734
4;2022-11-15 09:00:00;2021-12-31;VR21;Brabant-Noord;1979;588
4;2022-11-15 09:00:00;2022-01-01;VR21;Brabant-Noord;1349;500
4;2022-11-15 09:00:00;2022-01-02;VR21;Brabant-Noord;2006;742
4;2022-11-15 09:00:00;2022-01-03;VR21;Brabant-Noord;2666;1065
4;2022-11-15 09:00:00;2022-01-04;VR21;Brabant-Noord;3115;1216
4;2022-11-15 09:00:00;2022-01-05;VR21;Brabant-Noord;3519;1192
4;2022-11-15 09:00:00;2022-01-06;VR21;Brabant-Noord;4027;1198
4;2022-11-15 09:00:00;2022-01-07;VR21;Brabant-Noord;3559;952
4;2022-11-15 09:00:00;2022-01-08;VR21;Brabant-Noord;3463;1004
4;2022-11-15 09:00:00;2022-01-09;VR21;Brabant-Noord;3784;1358
4;2022-11-15 09:00:00;2022-01-10;VR21;Brabant-Noord;3734;1429
4;2022-11-15 09:00:00;2022-01-11;VR21;Brabant-Noord;3901;1347
4;2022-11-15 09:00:00;2022-01-12;VR21;Brabant-Noord;4095;1363
4;2022-11-15 09:00:00;2022-01-13;VR21;Brabant-Noord;4639;1432
4;2022-11-15 09:00:00;2022-01-14;VR21;Brabant-Noord;4694;1478
4;2022-11-15 09:00:00;2022-01-15;VR21;Brabant-Noord;4584;1713
4;2022-11-15 09:00:00;2022-01-16;VR21;Brabant-Noord;4193;1612
4;2022-11-15 09:00:00;2022-01-17;VR21;Brabant-Noord;4896;1996
4;2022-11-15 09:00:00;2022-01-18;VR21;Brabant-Noord;5644;2492
4;2022-11-15 09:00:00;2022-01-19;VR21;Brabant-Noord;6281;2462
4;2022-11-15 09:00:00;2022-01-20;VR21;Brabant-Noord;6104;2740
4;2022-11-15 09:00:00;2022-01-21;VR21;Brabant-Noord;5294;2308
4;2022-11-15 09:00:00;2022-01-22;VR21;Brabant-Noord;5478;2282
4;2022-11-15 09:00:00;2022-01-23;VR21;Brabant-Noord;5660;2540
4;2022-11-15 09:00:00;2022-01-24;VR21;Brabant-Noord;6147;3099
4;2022-11-15 09:00:00;2022-01-25;VR21;Brabant-Noord;5975;3032
4;2022-11-15 09:00:00;2022-01-26;VR21;Brabant-Noord;5516;2929
4;2022-11-15 09:00:00;2022-01-27;VR21;Brabant-Noord;5587;3297
4;2022-11-15 09:00:00;2022-01-28;VR21;Brabant-Noord;5686;3302
4;2022-11-15 09:00:00;2022-01-29;VR21;Brabant-Noord;4908;2957
4;2022-11-15 09:00:00;2022-01-30;VR21;Brabant-Noord;5358;3324
4;2022-11-15 09:00:00;2022-01-31;VR21;Brabant-Noord;5672;3655
4;2022-11-15 09:00:00;2022-02-01;VR21;Brabant-Noord;5599;3506
4;2022-11-15 09:00:00;2022-02-02;VR21;Brabant-Noord;5168;3176
4;2022-11-15 09:00:00;2022-02-03;VR21;Brabant-Noord;5869;3696
4;2022-11-15 09:00:00;2022-02-04;VR21;Brabant-Noord;5329;3160
4;2022-11-15 09:00:00;2022-02-05;VR21;Brabant-Noord;4564;2666
4;2022-11-15 09:00:00;2022-02-06;VR21;Brabant-Noord;4443;2581
4;2022-11-15 09:00:00;2022-02-07;VR21;Brabant-Noord;5705;3446
4;2022-11-15 09:00:00;2022-02-08;VR21;Brabant-Noord;5065;3028
4;2022-11-15 09:00:00;2022-02-09;VR21;Brabant-Noord;4856;2834
4;2022-11-15 09:00:00;2022-02-10;VR21;Brabant-Noord;4591;2594
4;2022-11-15 09:00:00;2022-02-11;VR21;Brabant-Noord;3714;2004
4;2022-11-15 09:00:00;2022-02-12;VR21;Brabant-Noord;3193;1897
4;2022-11-15 09:00:00;2022-02-13;VR21;Brabant-Noord;3213;1834
4;2022-11-15 09:00:00;2022-02-14;VR21;Brabant-Noord;4510;2676
4;2022-11-15 09:00:00;2022-02-15;VR21;Brabant-Noord;3402;1976
4;2022-11-15 09:00:00;2022-02-16;VR21;Brabant-Noord;3443;2032
4;2022-11-15 09:00:00;2022-02-17;VR21;Brabant-Noord;2660;1579
4;2022-11-15 09:00:00;2022-02-18;VR21;Brabant-Noord;1839;1064
4;2022-11-15 09:00:00;2022-02-19;VR21;Brabant-Noord;2437;1452
4;2022-11-15 09:00:00;2022-02-20;VR21;Brabant-Noord;2078;1251
4;2022-11-15 09:00:00;2022-02-21;VR21;Brabant-Noord;2338;1481
4;2022-11-15 09:00:00;2022-02-22;VR21;Brabant-Noord;2209;1370
4;2022-11-15 09:00:00;2022-02-23;VR21;Brabant-Noord;2270;1462
4;2022-11-15 09:00:00;2022-02-24;VR21;Brabant-Noord;1937;1212
4;2022-11-15 09:00:00;2022-02-25;VR21;Brabant-Noord;1536;986
4;2022-11-15 09:00:00;2022-02-26;VR21;Brabant-Noord;1187;782
4;2022-11-15 09:00:00;2022-02-27;VR21;Brabant-Noord;1202;826
4;2022-11-15 09:00:00;2022-02-28;VR21;Brabant-Noord;1953;1433
4;2022-11-15 09:00:00;2022-03-01;VR21;Brabant-Noord;3357;2677
4;2022-11-15 09:00:00;2022-03-02;VR21;Brabant-Noord;4990;4157
4;2022-11-15 09:00:00;2022-03-03;VR21;Brabant-Noord;6847;5750
4;2022-11-15 09:00:00;2022-03-04;VR21;Brabant-Noord;7344;5951
4;2022-11-15 09:00:00;2022-03-05;VR21;Brabant-Noord;7379;5851
4;2022-11-15 09:00:00;2022-03-06;VR21;Brabant-Noord;7516;5711
4;2022-11-15 09:00:00;2022-03-07;VR21;Brabant-Noord;7326;5438
4;2022-11-15 09:00:00;2022-03-08;VR21;Brabant-Noord;5924;4196
4;2022-11-15 09:00:00;2022-03-09;VR21;Brabant-Noord;4527;3167
4;2022-11-15 09:00:00;2022-03-10;VR21;Brabant-Noord;3700;2603
4;2022-11-15 09:00:00;2022-03-11;VR21;Brabant-Noord;2627;1751
4;2022-11-15 09:00:00;2022-03-12;VR21;Brabant-Noord;2370;1654
4;2022-11-15 09:00:00;2022-03-13;VR21;Brabant-Noord;2287;1647
4;2022-11-15 09:00:00;2022-03-14;VR21;Brabant-Noord;2730;1875
4;2022-11-15 09:00:00;2022-03-15;VR21;Brabant-Noord;2499;1706
4;2022-11-15 09:00:00;2022-03-16;VR21;Brabant-Noord;2079;1439
4;2022-11-15 09:00:00;2022-03-17;VR21;Brabant-Noord;1800;1250
4;2022-11-15 09:00:00;2022-03-18;VR21;Brabant-Noord;1462;1036
4;2022-11-15 09:00:00;2022-03-19;VR21;Brabant-Noord;1268;917
4;2022-11-15 09:00:00;2022-03-20;VR21;Brabant-Noord;1294;931
4;2022-11-15 09:00:00;2022-03-21;VR21;Brabant-Noord;1634;1148
4;2022-11-15 09:00:00;2022-03-22;VR21;Brabant-Noord;1345;911
4;2022-11-15 09:00:00;2022-03-23;VR21;Brabant-Noord;1426;948
4;2022-11-15 09:00:00;2022-03-24;VR21;Brabant-Noord;1156;783
4;2022-11-15 09:00:00;2022-03-25;VR21;Brabant-Noord;929;623
4;2022-11-15 09:00:00;2022-03-26;VR21;Brabant-Noord;825;573
4;2022-11-15 09:00:00;2022-03-27;VR21;Brabant-Noord;707;495
4;2022-11-15 09:00:00;2022-03-28;VR21;Brabant-Noord;1251;800
4;2022-11-15 09:00:00;2022-03-29;VR21;Brabant-Noord;1002;640
4;2022-11-15 09:00:00;2022-03-30;VR21;Brabant-Noord;985;624
4;2022-11-15 09:00:00;2022-03-31;VR21;Brabant-Noord;809;544
4;2022-11-15 09:00:00;2022-04-01;VR21;Brabant-Noord;614;398
4;2022-11-15 09:00:00;2022-04-02;VR21;Brabant-Noord;405;262
4;2022-11-15 09:00:00;2022-04-03;VR21;Brabant-Noord;398;258
4;2022-11-15 09:00:00;2022-04-04;VR21;Brabant-Noord;479;308
4;2022-11-15 09:00:00;2022-04-05;VR21;Brabant-Noord;451;273
4;2022-11-15 09:00:00;2022-04-06;VR21;Brabant-Noord;458;322
4;2022-11-15 09:00:00;2022-04-07;VR21;Brabant-Noord;368;237
4;2022-11-15 09:00:00;2022-04-08;VR21;Brabant-Noord;294;207
4;2022-11-15 09:00:00;2022-04-09;VR21;Brabant-Noord;241;159
4;2022-11-15 09:00:00;2022-04-10;VR21;Brabant-Noord;222;148
4;2022-11-15 09:00:00;2022-04-11;VR21;Brabant-Noord;230;154
4;2022-11-15 09:00:00;2022-04-12;VR21;Brabant-Noord;121;77
4;2022-11-15 09:00:00;2022-04-13;VR21;Brabant-Noord;137;77
4;2022-11-15 09:00:00;2022-04-14;VR21;Brabant-Noord;128;73
4;2022-11-15 09:00:00;2022-04-15;VR21;Brabant-Noord;111;65
4;2022-11-15 09:00:00;2022-04-16;VR21;Brabant-Noord;78;51
4;2022-11-15 09:00:00;2022-04-17;VR21;Brabant-Noord;50;28
4;2022-11-15 09:00:00;2022-04-18;VR21;Brabant-Noord;73;41
4;2022-11-15 09:00:00;2022-04-19;VR21;Brabant-Noord;115;59
4;2022-11-15 09:00:00;2022-04-20;VR21;Brabant-Noord;115;60
4;2022-11-15 09:00:00;2022-04-21;VR21;Brabant-Noord;84;44
4;2022-11-15 09:00:00;2022-04-22;VR21;Brabant-Noord;73;32
4;2022-11-15 09:00:00;2022-04-23;VR21;Brabant-Noord;59;35
4;2022-11-15 09:00:00;2022-04-24;VR21;Brabant-Noord;55;30
4;2022-11-15 09:00:00;2022-04-25;VR21;Brabant-Noord;53;31
4;2022-11-15 09:00:00;2022-04-26;VR21;Brabant-Noord;58;30
4;2022-11-15 09:00:00;2022-04-27;VR21;Brabant-Noord;36;19
4;2022-11-15 09:00:00;2022-04-28;VR21;Brabant-Noord;52;30
4;2022-11-15 09:00:00;2022-04-29;VR21;Brabant-Noord;48;18
4;2022-11-15 09:00:00;2022-04-30;VR21;Brabant-Noord;37;22
4;2022-11-15 09:00:00;2022-05-01;VR21;Brabant-Noord;39;26
4;2022-11-15 09:00:00;2022-05-02;VR21;Brabant-Noord;61;36
4;2022-11-15 09:00:00;2022-05-03;VR21;Brabant-Noord;64;33
4;2022-11-15 09:00:00;2022-05-04;VR21;Brabant-Noord;51;30
4;2022-11-15 09:00:00;2022-05-05;VR21;Brabant-Noord;50;25
4;2022-11-15 09:00:00;2022-05-06;VR21;Brabant-Noord;46;27
4;2022-11-15 09:00:00;2022-05-07;VR21;Brabant-Noord;45;20
4;2022-11-15 09:00:00;2022-05-08;VR21;Brabant-Noord;17;10
4;2022-11-15 09:00:00;2022-05-09;VR21;Brabant-Noord;45;20
4;2022-11-15 09:00:00;2022-05-10;VR21;Brabant-Noord;30;17
4;2022-11-15 09:00:00;2022-05-11;VR21;Brabant-Noord;44;17
4;2022-11-15 09:00:00;2022-05-12;VR21;Brabant-Noord;44;25
4;2022-11-15 09:00:00;2022-05-13;VR21;Brabant-Noord;36;21
4;2022-11-15 09:00:00;2022-05-14;VR21;Brabant-Noord;25;11
4;2022-11-15 09:00:00;2022-05-15;VR21;Brabant-Noord;21;8
4;2022-11-15 09:00:00;2022-05-16;VR21;Brabant-Noord;50;26
4;2022-11-15 09:00:00;2022-05-17;VR21;Brabant-Noord;35;15
4;2022-11-15 09:00:00;2022-05-18;VR21;Brabant-Noord;40;17
4;2022-11-15 09:00:00;2022-05-19;VR21;Brabant-Noord;32;17
4;2022-11-15 09:00:00;2022-05-20;VR21;Brabant-Noord;30;8
4;2022-11-15 09:00:00;2022-05-21;VR21;Brabant-Noord;29;14
4;2022-11-15 09:00:00;2022-05-22;VR21;Brabant-Noord;18;7
4;2022-11-15 09:00:00;2022-05-23;VR21;Brabant-Noord;36;20
4;2022-11-15 09:00:00;2022-05-24;VR21;Brabant-Noord;33;14
4;2022-11-15 09:00:00;2022-05-25;VR21;Brabant-Noord;47;26
4;2022-11-15 09:00:00;2022-05-26;VR21;Brabant-Noord;22;9
4;2022-11-15 09:00:00;2022-05-27;VR21;Brabant-Noord;38;17
4;2022-11-15 09:00:00;2022-05-28;VR21;Brabant-Noord;28;14
4;2022-11-15 09:00:00;2022-05-29;VR21;Brabant-Noord;26;16
4;2022-11-15 09:00:00;2022-05-30;VR21;Brabant-Noord;55;34
4;2022-11-15 09:00:00;2022-05-31;VR21;Brabant-Noord;58;26
4;2022-11-15 09:00:00;2022-06-01;VR21;Brabant-Noord;54;29
4;2022-11-15 09:00:00;2022-06-02;VR21;Brabant-Noord;38;23
4;2022-11-15 09:00:00;2022-06-03;VR21;Brabant-Noord;65;43
4;2022-11-15 09:00:00;2022-06-04;VR21;Brabant-Noord;44;23
4;2022-11-15 09:00:00;2022-06-05;VR21;Brabant-Noord;26;13
4;2022-11-15 09:00:00;2022-06-06;VR21;Brabant-Noord;48;21
4;2022-11-15 09:00:00;2022-06-07;VR21;Brabant-Noord;60;34
4;2022-11-15 09:00:00;2022-06-08;VR21;Brabant-Noord;76;42
4;2022-11-15 09:00:00;2022-06-09;VR21;Brabant-Noord;57;33
4;2022-11-15 09:00:00;2022-06-10;VR21;Brabant-Noord;79;58
4;2022-11-15 09:00:00;2022-06-11;VR21;Brabant-Noord;45;26
4;2022-11-15 09:00:00;2022-06-12;VR21;Brabant-Noord;36;20
4;2022-11-15 09:00:00;2022-06-13;VR21;Brabant-Noord;98;66
4;2022-11-15 09:00:00;2022-06-14;VR21;Brabant-Noord;115;82
4;2022-11-15 09:00:00;2022-06-15;VR21;Brabant-Noord;152;103
4;2022-11-15 09:00:00;2022-06-16;VR21;Brabant-Noord;134;81
4;2022-11-15 09:00:00;2022-06-17;VR21;Brabant-Noord;138;93
4;2022-11-15 09:00:00;2022-06-18;VR21;Brabant-Noord;118;87
4;2022-11-15 09:00:00;2022-06-19;VR21;Brabant-Noord;81;54
4;2022-11-15 09:00:00;2022-06-20;VR21;Brabant-Noord;170;121
4;2022-11-15 09:00:00;2022-06-21;VR21;Brabant-Noord;147;100
4;2022-11-15 09:00:00;2022-06-22;VR21;Brabant-Noord;207;139
4;2022-11-15 09:00:00;2022-06-23;VR21;Brabant-Noord;193;135
4;2022-11-15 09:00:00;2022-06-24;VR21;Brabant-Noord;170;122
4;2022-11-15 09:00:00;2022-06-25;VR21;Brabant-Noord;115;85
4;2022-11-15 09:00:00;2022-06-26;VR21;Brabant-Noord;132;96
4;2022-11-15 09:00:00;2022-06-27;VR21;Brabant-Noord;231;170
4;2022-11-15 09:00:00;2022-06-28;VR21;Brabant-Noord;241;167
4;2022-11-15 09:00:00;2022-06-29;VR21;Brabant-Noord;222;156
4;2022-11-15 09:00:00;2022-06-30;VR21;Brabant-Noord;206;154
4;2022-11-15 09:00:00;2022-07-01;VR21;Brabant-Noord;197;137
4;2022-11-15 09:00:00;2022-07-02;VR21;Brabant-Noord;158;115
4;2022-11-15 09:00:00;2022-07-03;VR21;Brabant-Noord;128;108
4;2022-11-15 09:00:00;2022-07-04;VR21;Brabant-Noord;266;202
4;2022-11-15 09:00:00;2022-07-05;VR21;Brabant-Noord;225;169
4;2022-11-15 09:00:00;2022-07-06;VR21;Brabant-Noord;356;277
4;2022-11-15 09:00:00;2022-07-07;VR21;Brabant-Noord;257;176
4;2022-11-15 09:00:00;2022-07-08;VR21;Brabant-Noord;232;173
4;2022-11-15 09:00:00;2022-07-09;VR21;Brabant-Noord;142;113
4;2022-11-15 09:00:00;2022-07-10;VR21;Brabant-Noord;164;129
4;2022-11-15 09:00:00;2022-07-11;VR21;Brabant-Noord;349;259
4;2022-11-15 09:00:00;2022-07-12;VR21;Brabant-Noord;264;200
4;2022-11-15 09:00:00;2022-07-13;VR21;Brabant-Noord;272;194
4;2022-11-15 09:00:00;2022-07-14;VR21;Brabant-Noord;239;173
4;2022-11-15 09:00:00;2022-07-15;VR21;Brabant-Noord;225;168
4;2022-11-15 09:00:00;2022-07-16;VR21;Brabant-Noord;168;119
4;2022-11-15 09:00:00;2022-07-17;VR21;Brabant-Noord;132;100
4;2022-11-15 09:00:00;2022-07-18;VR21;Brabant-Noord;240;186
4;2022-11-15 09:00:00;2022-07-19;VR21;Brabant-Noord;202;137
4;2022-11-15 09:00:00;2022-07-20;VR21;Brabant-Noord;185;139
4;2022-11-15 09:00:00;2022-07-21;VR21;Brabant-Noord;183;137
4;2022-11-15 09:00:00;2022-07-22;VR21;Brabant-Noord;147;110
4;2022-11-15 09:00:00;2022-07-23;VR21;Brabant-Noord;139;109
4;2022-11-15 09:00:00;2022-07-24;VR21;Brabant-Noord;115;88
4;2022-11-15 09:00:00;2022-07-25;VR21;Brabant-Noord;205;159
4;2022-11-15 09:00:00;2022-07-26;VR21;Brabant-Noord;261;199
4;2022-11-15 09:00:00;2022-07-27;VR21;Brabant-Noord;201;155
4;2022-11-15 09:00:00;2022-07-28;VR21;Brabant-Noord;215;163
4;2022-11-15 09:00:00;2022-07-29;VR21;Brabant-Noord;194;139
4;2022-11-15 09:00:00;2022-07-30;VR21;Brabant-Noord;171;135
4;2022-11-15 09:00:00;2022-07-31;VR21;Brabant-Noord;82;67
4;2022-11-15 09:00:00;2022-08-01;VR21;Brabant-Noord;191;143
4;2022-11-15 09:00:00;2022-08-02;VR21;Brabant-Noord;155;102
4;2022-11-15 09:00:00;2022-08-03;VR21;Brabant-Noord;117;76
4;2022-11-15 09:00:00;2022-08-04;VR21;Brabant-Noord;74;52
4;2022-11-15 09:00:00;2022-08-05;VR21;Brabant-Noord;77;52
